timestamp,load_MW,temp_C,humidity,wind_speed,hour,day_of_week,is_weekend,zone_id
2025-12-10 07:00:00,935.8347227034346,22.5,39,8.1,7,2,False,Zone_B
2025-12-10 08:00:00,940.1577248361679,23.4,36,8.3,8,2,False,Zone_B
2025-12-10 09:00:00,945.1011759441024,23.8,36,9.3,9,2,False,Zone_B
2025-12-10 10:00:00,903.6541360230209,23.4,39,10.3,10,2,False,Zone_B
2025-12-10 11:00:00,885.6129678815521,22.2,45,8.1,11,2,False,Zone_B
2025-12-10 12:00:00,797.0581703729556,20.0,55,6.2,12,2,False,Zone_B
2025-12-10 13:00:00,787.4746750082763,19.6,56,7.1,13,2,False,Zone_B
2025-12-10 14:00:00,718.9768105266462,19.0,57,6.7,14,2,False,Zone_B
2025-12-10 15:00:00,679.9854926018797,18.0,59,5.8,15,2,False,Zone_B
2025-12-10 16:00:00,701.7337179645284,17.4,61,5.8,16,2,False,Zone_B
2025-12-10 17:00:00,661.1876153433398,17.0,61,5.9,17,2,False,Zone_B
2025-12-10 18:00:00,674.9525810062452,16.5,61,6.4,18,2,False,Zone_B
2025-12-10 19:00:00,656.281767481111,15.6,63,6.9,19,2,False,Zone_B
2025-12-10 20:00:00,617.8532002639153,14.8,66,6.9,20,2,False,Zone_B
2025-12-10 21:00:00,635.5882703764472,13.7,70,6.7,21,2,False,Zone_B
2025-12-10 22:00:00,669.0132725447904,12.8,75,6.3,22,2,False,Zone_B
2025-12-10 23:00:00,648.9084225111724,11.9,78,7.0,23,2,False,Zone_B
2025-12-11 00:00:00,672.7558603799467,11.1,85,8.3,0,3,False,Zone_B
2025-12-11 01:00:00,693.9091259061927,10.9,85,8.2,1,3,False,Zone_B
2025-12-11 02:00:00,735.8863383687558,10.9,84,8.7,2,3,False,Zone_B
2025-12-11 03:00:00,783.9267549921889,12.7,74,8.5,3,3,False,Zone_B
2025-12-11 04:00:00,803.5063749276029,15.6,63,4.8,4,3,False,Zone_B
2025-12-11 05:00:00,866.4247335745052,18.5,52,4.5,5,3,False,Zone_B
2025-12-11 06:00:00,938.9433972046459,21.7,43,6.0,6,3,False,Zone_B
2025-12-11 07:00:00,957.7893920693014,23.4,37,7.8,7,3,False,Zone_B
2025-12-11 08:00:00,951.3930367257448,24.2,34,9.9,8,3,False,Zone_B
2025-12-11 09:00:00,949.0278202684004,24.3,34,11.1,9,3,False,Zone_B
2025-12-11 10:00:00,897.2107948670176,23.9,36,10.5,10,3,False,Zone_B
2025-12-11 11:00:00,856.8957359851025,22.7,41,7.7,11,3,False,Zone_B
2025-12-11 12:00:00,801.1531922437563,19.9,56,5.2,12,3,False,Zone_B
2025-12-11 13:00:00,719.5534340172857,19.0,62,4.7,13,3,False,Zone_B
2025-12-11 14:00:00,709.3205972809465,18.0,66,4.7,14,3,False,Zone_B
2025-12-11 15:00:00,692.706685555925,17.2,68,4.9,15,3,False,Zone_B
2025-12-11 16:00:00,708.2580700589051,16.6,69,4.8,16,3,False,Zone_B
2025-12-11 17:00:00,659.9000689421362,16.1,69,4.8,17,3,False,Zone_B
2025-12-11 18:00:00,659.7759583645832,16.1,68,2.4,18,3,False,Zone_B
2025-12-11 19:00:00,639.5502851331372,14.9,71,3.8,19,3,False,Zone_B
2025-12-11 20:00:00,621.6341195410532,14.5,72,5.2,20,3,False,Zone_B
2025-12-11 21:00:00,593.5569524635679,13.4,77,7.0,21,3,False,Zone_B
2025-12-11 22:00:00,663.1266256874792,12.6,81,6.7,22,3,False,Zone_B
2025-12-11 23:00:00,648.248543659859,12.0,84,6.2,23,3,False,Zone_B
2025-12-12 00:00:00,684.2246596265524,11.4,88,8.1,0,4,False,Zone_B
2025-12-12 01:00:00,679.8195671796018,10.9,89,6.2,1,4,False,Zone_B
2025-12-12 02:00:00,683.7946949905304,10.6,89,5.9,2,4,False,Zone_B
2025-12-12 03:00:00,774.0066670637317,12.2,83,6.3,3,4,False,Zone_B
2025-12-12 04:00:00,824.369620868128,15.5,73,4.0,4,4,False,Zone_B
2025-12-12 05:00:00,909.5581821756289,18.5,60,3.1,5,4,False,Zone_B
2025-12-12 06:00:00,909.719362986822,21.0,50,3.1,6,4,False,Zone_B
2025-12-12 07:00:00,930.1992385686697,22.5,43,3.2,7,4,False,Zone_B
2025-12-12 08:00:00,938.2031819890719,23.5,39,3.2,8,4,False,Zone_B
2025-12-12 09:00:00,889.4284360562211,23.8,36,3.5,9,4,False,Zone_B
2025-12-12 10:00:00,919.1168076034792,23.7,36,3.9,10,4,False,Zone_B
2025-12-12 11:00:00,879.0460951905757,22.4,46,3.4,11,4,False,Zone_B
2025-12-12 12:00:00,811.2247495773897,20.2,50,5.1,12,4,False,Zone_B
2025-12-12 13:00:00,760.1717520589381,19.5,57,4.7,13,4,False,Zone_B
2025-12-12 14:00:00,688.9733577401078,18.1,65,4.1,14,4,False,Zone_B
2025-12-12 15:00:00,693.0712458913514,17.5,68,3.4,15,4,False,Zone_B
2025-12-12 16:00:00,655.7233983779978,17.0,68,2.8,16,4,False,Zone_B
2025-12-12 17:00:00,645.7373527226506,16.5,69,2.8,17,4,False,Zone_B
2025-12-12 18:00:00,643.8351589790777,15.8,70,2.6,18,4,False,Zone_B
2025-12-12 19:00:00,602.1998933937092,14.9,74,3.1,19,4,False,Zone_B
2025-12-12 20:00:00,628.2312017284165,13.9,80,3.9,20,4,False,Zone_B
2025-12-12 21:00:00,587.7629287554423,13.4,82,2.8,21,4,False,Zone_B
2025-12-12 22:00:00,628.2286989026228,13.2,82,2.3,22,4,False,Zone_B
2025-12-12 23:00:00,675.8730973311335,13.1,83,1.5,23,4,False,Zone_B
2025-12-13 00:00:00,681.4774305572962,12.9,81,0.3,0,5,True,Zone_B
2025-12-13 01:00:00,696.3141189780401,12.9,81,0.4,1,5,True,Zone_B
2025-12-13 02:00:00,734.3588281965169,12.9,81,0.3,2,5,True,Zone_B
2025-12-13 03:00:00,768.7584442845681,14.4,78,3.1,3,5,True,Zone_B
2025-12-13 04:00:00,868.3042977971612,16.8,69,3.1,4,5,True,Zone_B
2025-12-13 05:00:00,913.7349499983472,19.2,60,3.3,5,5,True,Zone_B
2025-12-13 06:00:00,918.6684672460195,21.1,54,4.1,6,5,True,Zone_B
2025-12-13 07:00:00,916.3776623474117,22.6,48,3.5,7,5,True,Zone_B
2025-12-13 08:00:00,905.6610070232271,23.5,44,1.9,8,5,True,Zone_B
2025-12-13 09:00:00,920.2393319925101,24.0,42,1.5,9,5,True,Zone_B
2025-12-13 10:00:00,886.3035116890542,23.8,42,2.2,10,5,True,Zone_B
2025-12-13 11:00:00,895.0552475402056,22.9,46,3.1,11,5,True,Zone_B
2025-12-13 12:00:00,805.9269120457228,19.9,61,4.8,12,5,True,Zone_B
2025-12-13 13:00:00,754.2742204467133,19.1,65,4.6,13,5,True,Zone_B
2025-12-13 14:00:00,725.3379007666327,18.2,69,3.7,14,5,True,Zone_B
2025-12-13 15:00:00,676.0345717358613,17.3,72,3.3,15,5,True,Zone_B
2025-12-13 16:00:00,640.6749820872102,16.5,76,3.1,16,5,True,Zone_B
2025-12-13 17:00:00,633.2045934482367,15.6,81,3.9,17,5,True,Zone_B
2025-12-13 18:00:00,620.2112523393548,14.7,86,3.6,18,5,True,Zone_B
2025-12-13 19:00:00,634.2433083046267,14.1,87,3.1,19,5,True,Zone_B
2025-12-13 20:00:00,614.4141533178432,13.6,89,2.7,20,5,True,Zone_B
2025-12-13 21:00:00,632.1654668535916,13.1,90,2.0,21,5,True,Zone_B
2025-12-13 22:00:00,597.1237612717092,12.9,90,1.4,22,5,True,Zone_B
2025-12-13 23:00:00,664.4889190997984,12.6,90,1.0,23,5,True,Zone_B
2025-12-14 00:00:00,673.9505015634779,11.2,94,4.1,0,6,True,Zone_B
2025-12-14 01:00:00,666.7441363748896,11.1,93,4.6,1,6,True,Zone_B
2025-12-14 02:00:00,695.0061536251211,11.1,93,4.6,2,6,True,Zone_B
2025-12-14 03:00:00,765.4478529607151,13.2,88,5.8,3,6,True,Zone_B
2025-12-14 04:00:00,825.421446336317,16.7,75,2.8,4,6,True,Zone_B
2025-12-14 05:00:00,849.616257400091,19.4,63,2.2,5,6,True,Zone_B
2025-12-14 06:00:00,943.6407508586351,21.0,57,3.2,6,6,True,Zone_B
2025-12-14 07:00:00,916.1121544288156,22.2,53,1.6,7,6,True,Zone_B
2025-12-14 08:00:00,977.3149360363345,23.0,50,0.6,8,6,True,Zone_B
2025-12-14 09:00:00,944.9426599449412,23.5,48,0.7,9,6,True,Zone_B
2025-12-14 10:00:00,906.7216658839799,23.4,47,0.8,10,6,True,Zone_B
2025-12-14 11:00:00,853.8546582757475,22.2,66,1.3,11,6,True,Zone_B
2025-12-14 12:00:00,815.6647809660125,19.8,70,3.6,12,6,True,Zone_B
2025-12-14 13:00:00,769.9249357653133,19.0,74,3.4,13,6,True,Zone_B
2025-12-14 14:00:00,718.743654567409,18.2,75,3.6,14,6,True,Zone_B
2025-12-14 15:00:00,680.4972896965274,17.6,73,4.3,15,6,True,Zone_B
2025-12-14 16:00:00,700.9818266939282,17.3,73,3.1,16,6,True,Zone_B
2025-12-14 17:00:00,674.7442016762823,16.8,74,1.5,17,6,True,Zone_B
2025-12-14 18:00:00,617.5755360062241,16.5,74,0.6,18,6,True,Zone_B
2025-12-14 19:00:00,623.8618764468981,15.7,76,0.6,19,6,True,Zone_B
2025-12-14 20:00:00,592.277624449895,14.4,81,2.5,20,6,True,Zone_B
2025-12-14 21:00:00,666.7841348143701,13.7,85,5.6,21,6,True,Zone_B
2025-12-14 22:00:00,633.8228188234626,12.8,89,7.3,22,6,True,Zone_B
2025-12-14 23:00:00,628.610745621683,12.2,91,7.0,23,6,True,Zone_B
2025-12-15 00:00:00,674.3604904136465,11.8,91,7.3,0,0,False,Zone_B
2025-12-15 01:00:00,712.4459784949925,11.1,95,7.1,1,0,False,Zone_B
2025-12-15 02:00:00,719.0298571693694,10.5,99,7.0,2,0,False,Zone_B
2025-12-15 03:00:00,785.0093097059623,11.8,96,7.2,3,0,False,Zone_B
2025-12-15 04:00:00,827.1271320006678,14.4,87,7.2,4,0,False,Zone_B
2025-12-15 05:00:00,841.0925866701793,16.5,77,5.0,5,0,False,Zone_B
2025-12-15 06:00:00,912.3250967629936,19.5,63,6.2,6,0,False,Zone_B
2025-12-15 07:00:00,947.6501799099059,21.6,51,7.0,7,0,False,Zone_B
2025-12-15 08:00:00,925.9725625923106,22.7,44,7.5,8,0,False,Zone_B
2025-12-15 09:00:00,882.3732158567846,23.0,44,8.1,9,0,False,Zone_B
2025-12-15 10:00:00,884.1666554002123,22.8,50,7.8,10,0,False,Zone_B
2025-12-15 11:00:00,833.7058002571656,21.7,56,7.2,11,0,False,Zone_B
2025-12-15 12:00:00,769.5836006780532,19.5,59,5.8,12,0,False,Zone_B
2025-12-15 13:00:00,716.8804048927833,18.5,64,5.4,13,0,False,Zone_B
2025-12-15 14:00:00,728.0051392866227,17.8,67,6.2,14,0,False,Zone_B
2025-12-15 15:00:00,702.3220079668138,17.0,69,7.4,15,0,False,Zone_B
2025-12-15 16:00:00,641.953359407892,16.2,71,8.3,16,0,False,Zone_B
2025-12-15 17:00:00,630.0071791235501,15.7,70,9.7,17,0,False,Zone_B
2025-12-15 18:00:00,626.1938857529118,15.0,72,10.6,18,0,False,Zone_B
2025-12-15 19:00:00,607.3191527857389,14.1,74,10.0,19,0,False,Zone_B
2025-12-15 20:00:00,617.2890264810275,13.4,77,9.7,20,0,False,Zone_B
2025-12-15 21:00:00,641.5685329025464,12.9,80,9.9,21,0,False,Zone_B
2025-12-15 22:00:00,657.3953286477448,12.6,82,10.2,22,0,False,Zone_B
2025-12-15 23:00:00,679.8140628117959,12.4,85,10.9,23,0,False,Zone_B
2025-12-16 00:00:00,684.4431298125804,11.9,88,11.1,0,1,False,Zone_B
2025-12-16 01:00:00,684.4178440882904,11.6,89,11.0,1,1,False,Zone_B
2025-12-16 02:00:00,748.0629992947564,11.4,91,11.6,2,1,False,Zone_B
2025-12-16 03:00:00,800.7275813194794,12.7,85,12.7,3,1,False,Zone_B
2025-12-16 04:00:00,832.8762521488039,14.9,74,10.7,4,1,False,Zone_B
2025-12-16 05:00:00,885.5247872843552,17.6,63,11.8,5,1,False,Zone_B
2025-12-16 06:00:00,894.9526331342929,19.8,56,12.4,6,1,False,Zone_B
2025-12-16 07:00:00,931.4551236583135,21.6,49,12.9,7,1,False,Zone_B
2025-12-16 08:00:00,935.4034664619634,22.6,46,12.2,8,1,False,Zone_B
2025-12-16 09:00:00,895.5156876680658,22.9,47,11.7,9,1,False,Zone_B
2025-12-16 10:00:00,886.0674316282126,22.6,50,12.1,10,1,False,Zone_B
2025-12-16 11:00:00,846.6567245767864,21.5,56,11.1,11,1,False,Zone_B
2025-12-16 12:00:00,818.2583621976764,19.7,64,9.8,12,1,False,Zone_B
2025-12-16 13:00:00,738.2834242403886,19.0,67,10.4,13,1,False,Zone_B
2025-12-16 14:00:00,756.5253096355843,18.3,68,11.1,14,1,False,Zone_B
2025-12-16 15:00:00,678.379011367325,17.6,70,11.3,15,1,False,Zone_B
2025-12-16 16:00:00,665.3059249867284,16.8,73,11.4,16,1,False,Zone_B
2025-12-16 17:00:00,645.3338732565187,16.0,76,11.4,17,1,False,Zone_B
2025-12-16 18:00:00,631.1524560258221,15.1,81,10.3,18,1,False,Zone_B
2025-12-16 19:00:00,612.2423393490644,14.3,84,10.3,19,1,False,Zone_B
2025-12-16 20:00:00,593.4626926019905,13.8,86,10.0,20,1,False,Zone_B
2025-12-16 21:00:00,639.5483148326812,13.4,87,10.3,21,1,False,Zone_B
2025-12-16 22:00:00,689.8677083451062,12.9,89,10.8,22,1,False,Zone_B
2025-12-16 23:00:00,635.3411373188113,12.4,90,11.1,23,1,False,Zone_B
2025-12-17 00:00:00,650.9569414929693,11.4,91,11.3,0,2,False,Zone_B
2025-12-17 01:00:00,737.8808359371138,11.2,91,11.0,1,2,False,Zone_B
2025-12-17 02:00:00,705.8851098429592,11.2,90,11.2,2,2,False,Zone_B
2025-12-17 03:00:00,757.5787832991406,12.7,83,11.8,3,2,False,Zone_B
2025-12-17 04:00:00,769.7137194453992,15.1,73,9.8,4,2,False,Zone_B
2025-12-17 05:00:00,866.5684101727769,17.6,63,10.3,5,2,False,Zone_B
2025-12-17 06:00:00,899.6954368524619,19.8,58,10.7,6,2,False,Zone_B
2025-12-17 07:00:00,928.5257112210053,21.6,52,10.7,7,2,False,Zone_B
2025-12-17 08:00:00,950.7115073800359,22.9,48,10.4,8,2,False,Zone_B
2025-12-17 09:00:00,923.02431926554,23.4,46,9.8,9,2,False,Zone_B
2025-12-17 10:00:00,898.131879923383,23.2,48,9.1,10,2,False,Zone_B
2025-12-17 11:00:00,876.7820519637368,22.2,54,7.9,11,2,False,Zone_B
2025-12-17 12:00:00,808.8215958927572,19.9,64,7.8,12,2,False,Zone_B
2025-12-17 13:00:00,751.3922162482869,19.0,67,8.9,13,2,False,Zone_B
2025-12-17 14:00:00,753.8311129958329,18.2,68,9.2,14,2,False,Zone_B
2025-12-17 15:00:00,684.1058881765238,17.5,69,8.9,15,2,False,Zone_B
2025-12-17 16:00:00,660.4282434832865,16.5,71,8.9,16,2,False,Zone_B
2025-12-17 17:00:00,637.2636412751882,15.8,73,8.4,17,2,False,Zone_B
2025-12-17 18:00:00,628.7084516911415,14.6,78,7.5,18,2,False,Zone_B
2025-12-17 19:00:00,616.4660593336392,14.1,80,7.9,19,2,False,Zone_B
2025-12-17 20:00:00,624.9915613260857,13.6,82,7.1,20,2,False,Zone_B
2025-12-17 21:00:00,611.0974621005107,13.1,86,6.2,21,2,False,Zone_B
2025-12-17 22:00:00,648.9705529926603,12.7,87,6.5,22,2,False,Zone_B
2025-12-17 23:00:00,666.7163853509476,12.4,88,6.9,23,2,False,Zone_B
2025-12-18 00:00:00,689.061081883836,11.9,92,8.7,0,3,False,Zone_B
2025-12-18 01:00:00,700.296523469037,11.7,93,8.3,1,3,False,Zone_B
2025-12-18 02:00:00,728.3997847670728,11.5,94,8.4,2,3,False,Zone_B
2025-12-18 03:00:00,745.8811331508842,12.8,90,8.1,3,3,False,Zone_B
2025-12-18 04:00:00,819.7299843709767,15.2,80,6.0,4,3,False,Zone_B
2025-12-18 05:00:00,841.32980035347,17.8,69,6.3,5,3,False,Zone_B
2025-12-18 06:00:00,884.0278076023412,19.4,61,6.3,6,3,False,Zone_B
2025-12-18 07:00:00,916.8831658361867,21.0,52,6.5,7,3,False,Zone_B
2025-12-18 08:00:00,921.9100878359948,21.9,48,7.0,8,3,False,Zone_B
2025-12-18 09:00:00,904.3727185824337,22.3,48,7.9,9,3,False,Zone_B
2025-12-18 10:00:00,900.4118751136003,22.1,51,8.9,10,3,False,Zone_B
2025-12-18 11:00:00,855.875194991364,21.2,55,8.4,11,3,False,Zone_B
2025-12-18 12:00:00,806.0554538655814,19.1,63,7.5,12,3,False,Zone_B
2025-12-18 13:00:00,773.9329801734153,18.1,69,6.9,13,3,False,Zone_B
2025-12-18 14:00:00,698.7928235801165,17.5,73,6.2,14,3,False,Zone_B
2025-12-18 15:00:00,680.4730227718271,17.0,76,6.7,15,3,False,Zone_B
2025-12-18 16:00:00,680.9964287662848,16.4,79,5.6,16,3,False,Zone_B
2025-12-18 17:00:00,627.2457890133365,15.4,84,4.9,17,3,False,Zone_B
2025-12-18 18:00:00,632.6918749300468,14.8,88,5.0,18,3,False,Zone_B
2025-12-18 19:00:00,607.2541633329505,14.4,89,6.2,19,3,False,Zone_B
2025-12-18 20:00:00,603.7552061118749,13.9,91,6.3,20,3,False,Zone_B
2025-12-18 21:00:00,631.9745974768306,13.4,93,7.6,21,3,False,Zone_B
2025-12-18 22:00:00,619.2799010506333,12.9,94,8.6,22,3,False,Zone_B
2025-12-18 23:00:00,696.9189173893392,12.2,96,8.4,23,3,False,Zone_B
2025-12-19 00:00:00,690.5931914521811,11.8,97,9.6,0,4,False,Zone_B
2025-12-19 01:00:00,724.1888919766303,11.4,97,8.6,1,4,False,Zone_B
2025-12-19 02:00:00,709.1480662268203,11.4,98,7.9,2,4,False,Zone_B
2025-12-19 03:00:00,761.3723057268179,12.1,96,7.3,3,4,False,Zone_B
2025-12-19 04:00:00,817.5537492074715,13.6,93,5.6,4,4,False,Zone_B
2025-12-19 05:00:00,815.1232156384553,16.2,79,4.9,5,4,False,Zone_B
2025-12-19 06:00:00,887.974959393854,18.0,67,6.2,6,4,False,Zone_B
2025-12-19 07:00:00,909.4503748926215,20.0,55,7.7,7,4,False,Zone_B
2025-12-19 08:00:00,888.9494748856208,21.1,48,8.5,8,4,False,Zone_B
2025-12-19 09:00:00,903.116077182351,21.6,46,7.7,9,4,False,Zone_B
2025-12-19 10:00:00,884.6639826103823,21.5,47,7.8,10,4,False,Zone_B
2025-12-19 11:00:00,818.7394038156167,20.4,54,7.6,11,4,False,Zone_B
2025-12-19 12:00:00,771.1798105491101,18.2,68,6.8,12,4,False,Zone_B
2025-12-19 13:00:00,747.7127345525889,17.3,73,6.8,13,4,False,Zone_B
2025-12-19 14:00:00,695.7003717551847,16.5,76,7.3,14,4,False,Zone_B
2025-12-19 15:00:00,670.7657922471437,15.6,78,7.0,15,4,False,Zone_B
2025-12-19 16:00:00,626.2795577449676,14.9,80,6.9,16,4,False,Zone_B
2025-12-19 17:00:00,586.3849300578389,14.2,82,6.2,17,4,False,Zone_B
2025-12-19 18:00:00,571.5771055133191,13.6,83,6.8,18,4,False,Zone_B
2025-12-19 19:00:00,574.2317416893366,13.0,85,7.1,19,4,False,Zone_B
2025-12-19 20:00:00,566.652765487399,12.5,87,7.7,20,4,False,Zone_B
2025-12-19 21:00:00,573.4002771077484,12.0,88,7.2,21,4,False,Zone_B
2025-12-19 22:00:00,565.2855060021618,11.4,90,7.6,22,4,False,Zone_B
2025-12-19 23:00:00,635.7023909867312,11.0,91,7.7,23,4,False,Zone_B
2025-12-20 00:00:00,658.1569082482247,10.3,94,5.4,0,5,True,Zone_B
2025-12-20 01:00:00,665.4274052038731,10.1,94,4.3,1,5,True,Zone_B
2025-12-20 02:00:00,691.8611716909327,9.3,96,3.5,2,5,True,Zone_B
2025-12-20 03:00:00,742.9849511586528,11.2,93,2.8,3,5,True,Zone_B
2025-12-20 04:00:00,783.0546447097174,14.4,81,0.0,4,5,True,Zone_B
2025-12-20 05:00:00,897.953155835547,17.6,67,1.5,5,5,True,Zone_B
2025-12-20 06:00:00,895.4156109165913,18.8,61,4.4,6,5,True,Zone_B
2025-12-20 07:00:00,910.8994881732551,20.1,56,4.1,7,5,True,Zone_B
2025-12-20 08:00:00,908.4998682193824,20.9,53,3.2,8,5,True,Zone_B
2025-12-20 09:00:00,922.0558844828975,21.2,52,2.1,9,5,True,Zone_B
2025-12-20 10:00:00,913.6690674028507,21.3,52,2.4,10,5,True,Zone_B
2025-12-20 11:00:00,805.5558374971167,20.6,56,3.8,11,5,True,Zone_B
2025-12-20 12:00:00,737.8930477038541,17.3,76,4.3,12,5,True,Zone_B
2025-12-20 13:00:00,740.1286940653864,16.5,78,6.9,13,5,True,Zone_B
2025-12-20 14:00:00,706.4663426109071,15.6,82,7.2,14,5,True,Zone_B
2025-12-20 15:00:00,615.1619427300321,14.6,86,7.6,15,5,True,Zone_B
2025-12-20 16:00:00,609.3075604173376,13.6,91,7.3,16,5,True,Zone_B
2025-12-20 17:00:00,597.9075454814044,12.9,93,7.8,17,5,True,Zone_B
2025-12-20 18:00:00,571.498456943626,12.2,95,7.5,18,5,True,Zone_B
2025-12-20 19:00:00,595.0432840818012,11.9,96,5.9,19,5,True,Zone_B
2025-12-20 20:00:00,577.2825405662297,11.6,96,5.7,20,5,True,Zone_B
2025-12-20 21:00:00,545.5174080280613,11.2,97,5.6,21,5,True,Zone_B
2025-12-20 22:00:00,636.00189483311,10.9,98,5.4,22,5,True,Zone_B
2025-12-20 23:00:00,632.9403501170386,10.6,98,6.0,23,5,True,Zone_B
2025-12-21 00:00:00,662.5771261051809,10.6,99,7.0,0,6,True,Zone_B
2025-12-21 01:00:00,725.2159993209083,10.9,99,6.2,1,6,True,Zone_B
2025-12-21 02:00:00,709.2606160612571,10.9,99,6.1,2,6,True,Zone_B
2025-12-21 03:00:00,753.3815855825462,11.4,99,5.9,3,6,True,Zone_B
2025-12-21 04:00:00,764.4730655208352,12.7,93,6.0,4,6,True,Zone_B
2025-12-21 05:00:00,822.8557640434203,14.9,83,5.8,5,6,True,Zone_B
2025-12-21 06:00:00,833.9261690741456,16.0,77,4.8,6,6,True,Zone_B
2025-12-21 07:00:00,876.2089318797625,17.6,71,4.4,7,6,True,Zone_B
2025-12-21 08:00:00,832.6547278591395,18.9,66,4.4,8,6,True,Zone_B
2025-12-21 09:00:00,855.9656724256322,19.6,62,4.2,9,6,True,Zone_B
2025-12-21 10:00:00,804.3428959336075,19.8,61,4.3,10,6,True,Zone_B
2025-12-21 11:00:00,830.8731068058773,19.2,64,4.6,11,6,True,Zone_B
2025-12-21 12:00:00,736.4796168144442,15.7,83,3.6,12,6,True,Zone_B
2025-12-21 13:00:00,715.5639572399551,14.9,87,3.3,13,6,True,Zone_B
2025-12-21 14:00:00,632.0261678891299,14.3,89,3.1,14,6,True,Zone_B
2025-12-21 15:00:00,666.311116049058,13.9,91,4.0,15,6,True,Zone_B
2025-12-21 16:00:00,609.1979778307091,13.5,92,3.1,16,6,True,Zone_B
2025-12-21 17:00:00,623.4735635924728,13.0,94,3.7,17,6,True,Zone_B
2025-12-21 18:00:00,528.7717496230962,12.9,94,5.9,18,6,True,Zone_B
2025-12-21 19:00:00,600.6564531044642,12.3,96,4.8,19,6,True,Zone_B
2025-12-21 20:00:00,567.1426442483473,11.8,98,4.4,20,6,True,Zone_B
2025-12-21 21:00:00,613.5713182814394,11.6,99,5.1,21,6,True,Zone_B
2025-12-21 22:00:00,617.5185158911409,11.4,100,4.9,22,6,True,Zone_B
2025-12-21 23:00:00,657.6559915999951,11.3,99,3.9,23,6,True,Zone_B
2025-12-22 00:00:00,650.0507365586833,11.6,98,5.9,0,0,False,Zone_B
2025-12-22 01:00:00,705.9894752267039,11.7,99,4.4,1,0,False,Zone_B
2025-12-22 02:00:00,773.6301774093942,11.8,99,3.8,2,0,False,Zone_B
2025-12-22 03:00:00,766.1748776786893,12.1,98,4.7,3,0,False,Zone_B
2025-12-22 04:00:00,775.8994107900259,12.8,96,5.2,4,0,False,Zone_B
2025-12-22 05:00:00,816.5833642046741,14.8,85,3.7,5,0,False,Zone_B
2025-12-22 06:00:00,838.8732997127565,15.9,81,1.2,6,0,False,Zone_B
2025-12-22 07:00:00,869.0887485185067,18.1,72,1.8,7,0,False,Zone_B
2025-12-22 08:00:00,894.1531622262835,19.8,65,3.1,8,0,False,Zone_B
2025-12-22 09:00:00,860.7975484827092,20.8,60,4.0,9,0,False,Zone_B
2025-12-22 10:00:00,832.1038258838539,21.0,58,3.7,10,0,False,Zone_B
2025-12-22 11:00:00,848.2719643528708,20.5,64,2.2,11,0,False,Zone_B
2025-12-22 12:00:00,781.7060699411172,18.4,72,1.3,12,0,False,Zone_B
2025-12-22 13:00:00,731.1599086739492,17.1,78,3.1,13,0,False,Zone_B
2025-12-22 14:00:00,693.3152870335485,16.1,82,4.2,14,0,False,Zone_B
2025-12-22 15:00:00,681.6979002244649,15.8,83,5.0,15,0,False,Zone_B
2025-12-22 16:00:00,656.0905944148838,15.4,84,5.0,16,0,False,Zone_B
2025-12-22 17:00:00,676.8218351335664,14.9,86,4.1,17,0,False,Zone_B
2025-12-22 18:00:00,597.4133765345847,14.2,88,3.8,18,0,False,Zone_B
2025-12-22 19:00:00,615.5640645827251,13.6,91,3.8,19,0,False,Zone_B
2025-12-22 20:00:00,613.1906462354855,13.0,93,4.9,20,0,False,Zone_B
2025-12-22 21:00:00,629.4437544141563,12.9,95,5.8,21,0,False,Zone_B
2025-12-22 22:00:00,640.8111685477763,12.2,97,6.5,22,0,False,Zone_B
2025-12-22 23:00:00,665.1391125211419,12.4,97,8.0,23,0,False,Zone_B
2025-12-23 00:00:00,700.0133255880118,12.1,100,10.2,0,1,False,Zone_B
2025-12-23 01:00:00,726.0406870737439,11.7,99,9.7,1,1,False,Zone_B
2025-12-23 02:00:00,743.6314846677711,11.4,98,9.8,2,1,False,Zone_B
2025-12-23 03:00:00,783.1083002268109,12.3,97,10.7,3,1,False,Zone_B
2025-12-23 04:00:00,800.4314079831753,13.9,94,8.5,4,1,False,Zone_B
2025-12-23 05:00:00,875.7504151098306,16.6,82,8.1,5,1,False,Zone_B
2025-12-23 06:00:00,878.5829433857602,18.9,71,8.7,6,1,False,Zone_B
2025-12-23 07:00:00,897.0349223900067,20.7,64,9.1,7,1,False,Zone_B
2025-12-23 08:00:00,889.293273667543,22.0,60,9.8,8,1,False,Zone_B
2025-12-23 09:00:00,949.7631216227036,22.5,57,10.8,9,1,False,Zone_B
2025-12-23 10:00:00,891.433859638976,22.3,58,10.9,10,1,False,Zone_B
2025-12-23 11:00:00,838.1661174662058,21.4,64,9.0,11,1,False,Zone_B
2025-12-23 12:00:00,769.979994162733,19.8,69,9.3,12,1,False,Zone_B
2025-12-23 13:00:00,755.5221487118947,18.6,75,10.0,13,1,False,Zone_B
2025-12-23 14:00:00,696.4602969040374,17.6,80,10.4,14,1,False,Zone_B
2025-12-23 15:00:00,712.1047662117112,16.8,82,10.6,15,1,False,Zone_B
2025-12-23 16:00:00,645.2077606592608,16.0,83,10.7,16,1,False,Zone_B
2025-12-23 17:00:00,639.5033234567208,15.4,85,11.5,17,1,False,Zone_B
2025-12-23 18:00:00,600.2779027953283,14.6,87,12.0,18,1,False,Zone_B
2025-12-23 19:00:00,598.5912153679546,14.1,88,11.8,19,1,False,Zone_B
